JENIS_DAGANGAN,BULAN,TAHUN,NEGERI,KAWASAN,SAIZ_SYARIKAT,KOD_DESTINASI_EKSPORT,KOD_NEGARA_ASAL,KAWASAN_EKONOMI,JUMLAH_DAGANGAN_RM,BARANGAN_UTAMA,DESTINASI_EKSPORT,NEGARA_ASAL
EKSPORT,5,2018,SELANGOR,SEMENANJUNG,SME_SMALL,SG,MY,AFTA,5466.0,PAKAIAN DAN SEGALA KELENGKAPAN PAKAIAN TERPILIH,Singapore,Malaysia
EKSPORT,10,2017,SELANGOR,SEMENANJUNG,SME_SMALL,MV,MY,SAARC,962378.0,ALAT GANTI DAN AKSESORI BAGI MESIN PEJABAT & KELENGKAPAN PEMPROSESAN DATA AUTOMATIK,Maldives,Malaysia
EKSPORT,4,2016,SELANGOR,SEMENANJUNG,LARGE,DE,MY,EU,68000.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Germany,Malaysia
EKSPORT,10,2021,SELANGOR,SEMENANJUNG,LARGE,SG,MY,AFTA,152512.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Singapore,Malaysia
EKSPORT,3,2024,PULAU PINANG,SEMENANJUNG,LARGE,FR,MY,EU,3575.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,France,Malaysia
EKSPORT,12,2019,SELANGOR,SEMENANJUNG,SME_MICRO,TH,MY,AFTA,148922.0,LAIN-LAIN KAYU- LAIN-LAIN,Thailand,Malaysia
EKSPORT,8,2017,PULAU PINANG,SEMENANJUNG,LARGE,TW,MY,"OTHER COUNTRIES, NES",279258.0,ALAT GANTI DAN AKSESORI BAGI MESIN PEJABAT & KELENGKAPAN PEMPROSESAN DATA AUTOMATIK,"Taiwan, Province of China",Malaysia
EKSPORT,10,2024,SELANGOR,SEMENANJUNG,LARGE,AU,MY,"OTHER COUNTRIES, NES",52915.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Australia,Malaysia
EKSPORT,10,2023,JOHOR,SEMENANJUNG,LARGE,ID,MY,AFTA,1113.0,PAKAIAN DAN SEGALA KELENGKAPAN PAKAIAN TERPILIH,Indonesia,Malaysia
EKSPORT,4,2021,WP KUALA LUMPUR,SEMENANJUNG,LARGE,BN,MY,AFTA,7925.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Brunei Darussalam,Malaysia
EKSPORT,11,2014,KEDAH,SEMENANJUNG,SME_SMALL,LT,MY,EU,234799.0,KAYU TANGGAM,Lithuania,Malaysia
EKSPORT,7,2016,PERAK,SEMENANJUNG,LARGE,HK,MY,"OTHER COUNTRIES, NES",1746564.0,KRISTAL PIEZO ELEKTRIK & ALAT GANTI,Hong Kong,Malaysia
EKSPORT,9,2021,JOHOR,SEMENANJUNG,LARGE,MX,MY,NAFTA,144501.0,PAPAN GENTIAN,Mexico,Malaysia
EKSPORT,11,2019,JOHOR,SEMENANJUNG,LARGE,JP,MY,"OTHER COUNTRIES, NES",32855.0,PERABUT KAYU DAN ROTAN,Japan,Malaysia
EKSPORT,11,2020,PULAU PINANG,SEMENANJUNG,SME_SMALL,ID,MY,AFTA,8655.0,KELENGKAPAN PENDINGINAN DAN PEMANASAN & ALAT GANTI,Indonesia,Malaysia
EKSPORT,11,2020,JOHOR,SEMENANJUNG,LARGE,VN,MY,AFTA,56289.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Viet Nam,Malaysia
EKSPORT,10,2015,JOHOR,SEMENANJUNG,LARGE,CN,MY,"OTHER COUNTRIES, NES",6050.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,China,Malaysia
EKSPORT,3,2015,PULAU PINANG,SEMENANJUNG,SME_SMALL,AE,MY,"OTHER COUNTRIES, NES",22311296.0,"BARANG KEMAS DRPD. EMAS, PERAK DAN PERMATA TERMASUK TIRUAN",United Arab Emirates,Malaysia
EKSPORT,5,2021,PULAU PINANG,SEMENANJUNG,SME_SMALL,VN,MY,AFTA,132363.0,LITAR ELEKTRONIK BERSEPADU,Viet Nam,Malaysia
EKSPORT,7,2016,PERAK,SEMENANJUNG,LARGE,GB,MY,EU,38437.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,United Kingdom of Great Britain and Northern Ireland,Malaysia
EKSPORT,3,2015,SELANGOR,SEMENANJUNG,SME_SMALL,SG,MY,AFTA,13467.0,ALAT GANTI DAN AKSESORI BAGI MESIN PEJABAT & KELENGKAPAN PEMPROSESAN DATA AUTOMATIK,Singapore,Malaysia
EKSPORT,6,2024,PERAK,ZON BEBAS,LARGE,US,MY,NAFTA,2954511.0,MINYAK ISIRUNG KELAPA SAWIT,United States of America,Malaysia
EKSPORT,8,2023,PULAU PINANG,SEMENANJUNG,SME_SMALL,CN,MY,"OTHER COUNTRIES, NES",17391.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,China,Malaysia
EKSPORT,6,2020,JOHOR,SEMENANJUNG,LARGE,CN,MY,"OTHER COUNTRIES, NES",13474.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,China,Malaysia
EKSPORT,10,2015,PULAU PINANG,SEMENANJUNG,LARGE,US,MY,NAFTA,86410.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,United States of America,Malaysia
EKSPORT,12,2024,PULAU PINANG,ZON BEBAS,SME_MICRO,NL,MY,EU,103495.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,"Netherlands, Kingdom of the",Malaysia
EKSPORT,9,2024,PULAU PINANG,SEMENANJUNG,SME_SMALL,SG,MY,AFTA,31884.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Singapore,Malaysia
EKSPORT,7,2023,SELANGOR,SEMENANJUNG,LARGE,JP,MY,"OTHER COUNTRIES, NES",139.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Japan,Malaysia
EKSPORT,6,2023,PULAU PINANG,SEMENANJUNG,SME_SMALL,US,MY,NAFTA,66836.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,United States of America,Malaysia
EKSPORT,3,2019,PULAU PINANG,SEMENANJUNG,LARGE,HK,MY,"OTHER COUNTRIES, NES",644895.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Hong Kong,Malaysia
EKSPORT,1,2024,PULAU PINANG,ZON BEBAS,LARGE,MX,MY,NAFTA,11637.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Mexico,Malaysia
EKSPORT,1,2024,WP KUALA LUMPUR,SEMENANJUNG,LARGE,ID,MY,AFTA,138811.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Indonesia,Malaysia
EKSPORT,6,2022,SELANGOR,SEMENANJUNG,LARGE,TW,MY,"OTHER COUNTRIES, NES",366754.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.","Taiwan, Province of China",Malaysia
EKSPORT,5,2018,KELANTAN,SEMENANJUNG,LARGE,CN,MY,"OTHER COUNTRIES, NES",3231704.0,GETAH ASLI,China,Malaysia
EKSPORT,2,2017,NEGERI SEMBILAN,SEMENANJUNG,LARGE,VN,MY,AFTA,40754.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Viet Nam,Malaysia
EKSPORT,6,2021,AGENT,SEMENANJUNG,AGENT,LK,MY,AGENT,2337.0,OLEOKIMIA BERASASKAN KELAPA SAWIT,Sri Lanka,Malaysia
EKSPORT,9,2023,SELANGOR,SEMENANJUNG,LARGE,HK,MY,"OTHER COUNTRIES, NES",138200.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Hong Kong,Malaysia
EKSPORT,7,2024,PULAU PINANG,SEMENANJUNG,SME_MICRO,US,MY,NAFTA,1886.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,United States of America,Malaysia
EKSPORT,7,2022,KEDAH,SEMENANJUNG,LARGE,US,MY,NAFTA,255550.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",United States of America,Malaysia
EKSPORT,11,2023,SELANGOR,SEMENANJUNG,SME_MICRO,JP,MY,"OTHER COUNTRIES, NES",274273.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Japan,Malaysia
EKSPORT,1,2020,SELANGOR,SEMENANJUNG,SME_SMALL,TH,MY,AFTA,74269.0,KELENGKAPAN PENDINGINAN DAN PEMANASAN & ALAT GANTI,Thailand,Malaysia
EKSPORT,6,2018,SABAH,SABAH,LARGE,VN,MY,AFTA,3832.76,OLEOKIMIA BERASASKAN KELAPA SAWIT,Viet Nam,Malaysia
EKSPORT,2,2023,SELANGOR,SEMENANJUNG,SME_SMALL,GB,MY,EU,259.0,PAKAIAN DAN SEGALA KELENGKAPAN PAKAIAN TERPILIH,United Kingdom of Great Britain and Northern Ireland,Malaysia
EKSPORT,1,2021,SELANGOR,ZON BEBAS,SME_MICRO,US,MY,NAFTA,24276.34,PERABUT KAYU DAN ROTAN,United States of America,Malaysia
EKSPORT,7,2015,PULAU PINANG,SEMENANJUNG,SME_SMALL,CN,MY,"OTHER COUNTRIES, NES",2126644.0,ALAT GANTI DAN AKSESORI BAGI MESIN PEJABAT & KELENGKAPAN PEMPROSESAN DATA AUTOMATIK,China,Malaysia
EKSPORT,9,2018,MELAKA,SEMENANJUNG,LARGE,SG,MY,AFTA,106329.0,KRISTAL PIEZO ELEKTRIK & ALAT GANTI,Singapore,Malaysia
EKSPORT,6,2023,WP KUALA LUMPUR,SEMENANJUNG,LARGE,TH,MY,AFTA,113973.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Thailand,Malaysia
EKSPORT,3,2018,SELANGOR,SEMENANJUNG,SME_MICRO,MV,MY,SAARC,9848.0,KELENGKAPAN PENDINGINAN DAN PEMANASAN & ALAT GANTI,Maldives,Malaysia
EKSPORT,4,2015,SELANGOR,SEMENANJUNG,SME_SMALL,JP,MY,"OTHER COUNTRIES, NES",7400.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",Japan,Malaysia
EKSPORT,3,2014,NEGERI SEMBILAN,SEMENANJUNG,LARGE,CN,MY,"OTHER COUNTRIES, NES",7617.71,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,China,Malaysia
EKSPORT,6,2023,PULAU PINANG,SEMENANJUNG,LARGE,SG,MY,AFTA,86082.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Singapore,Malaysia
EKSPORT,8,2019,PULAU PINANG,SEMENANJUNG,SME_SMALL,HK,MY,"OTHER COUNTRIES, NES",35299.0,ALAT GANTI DAN AKSESORI BAGI MESIN PEJABAT & KELENGKAPAN PEMPROSESAN DATA AUTOMATIK,Hong Kong,Malaysia
EKSPORT,2,2021,PULAU PINANG,SEMENANJUNG,SME_MEDIUM,CN,MY,"OTHER COUNTRIES, NES",8990.0,ALAT GANTI DAN AKSESORI BAGI MESIN PEJABAT & KELENGKAPAN PEMPROSESAN DATA AUTOMATIK,China,Malaysia
EKSPORT,6,2019,PULAU PINANG,SEMENANJUNG,LARGE,US,MY,NAFTA,203603.0,LITAR ELEKTRONIK BERSEPADU,United States of America,Malaysia
EKSPORT,2,2020,PERAK,SEMENANJUNG,LARGE,TW,MY,"OTHER COUNTRIES, NES",50802.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,"Taiwan, Province of China",Malaysia
EKSPORT,10,2015,MELAKA,SEMENANJUNG,LARGE,TW,MY,"OTHER COUNTRIES, NES",57299.0,ALAT GANTI DAN AKSESORI BAGI MESIN PEJABAT & KELENGKAPAN PEMPROSESAN DATA AUTOMATIK,"Taiwan, Province of China",Malaysia
EKSPORT,6,2022,JOHOR,SEMENANJUNG,LARGE,US,MY,NAFTA,8555130.0,PERABUT KAYU DAN ROTAN,United States of America,Malaysia
EKSPORT,11,2017,PERAK,SEMENANJUNG,LARGE,IE,MY,EU,45111.0,LITAR ELEKTRONIK BERSEPADU,Ireland,Malaysia
EKSPORT,9,2019,PULAU PINANG,SEMENANJUNG,LARGE,HK,MY,"OTHER COUNTRIES, NES",1748675.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Hong Kong,Malaysia
EKSPORT,7,2021,JOHOR,SEMENANJUNG,LARGE,SG,MY,AFTA,69475.0,OLEOKIMIA BERASASKAN KELAPA SAWIT,Singapore,Malaysia
EKSPORT,8,2017,JOHOR,SEMENANJUNG,LARGE,HK,MY,"OTHER COUNTRIES, NES",10719.0,PAKAIAN DAN SEGALA KELENGKAPAN PAKAIAN TERPILIH,Hong Kong,Malaysia
EKSPORT,10,2022,JOHOR,ZON BEBAS,LARGE,VN,MY,AFTA,9144.0,PAKAIAN DAN SEGALA KELENGKAPAN PAKAIAN TERPILIH,Viet Nam,Malaysia
EKSPORT,1,2022,SELANGOR,SEMENANJUNG,LARGE,PK,MY,SAARC,160379.0,KAYU GERGAJI,Pakistan,Malaysia
EKSPORT,7,2018,PULAU PINANG,SEMENANJUNG,LARGE,CN,MY,"OTHER COUNTRIES, NES",34566.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",China,Malaysia
EKSPORT,8,2023,WP KUALA LUMPUR,SEMENANJUNG,LARGE,SK,MY,EU,126.0,PAKAIAN DAN SEGALA KELENGKAPAN PAKAIAN TERPILIH,Slovakia,Malaysia
EKSPORT,5,2024,PULAU PINANG,SEMENANJUNG,LARGE,PH,MY,AFTA,790.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Philippines,Malaysia
EKSPORT,5,2019,PULAU PINANG,SEMENANJUNG,LARGE,SG,MY,AFTA,10169.0,ALAT GANTI DAN AKSESORI BAGI MESIN PEJABAT & KELENGKAPAN PEMPROSESAN DATA AUTOMATIK,Singapore,Malaysia
EKSPORT,10,2019,NEGERI SEMBILAN,SEMENANJUNG,LARGE,JP,MY,"OTHER COUNTRIES, NES",872920.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Japan,Malaysia
EKSPORT,6,2018,JOHOR,SEMENANJUNG,SME_MICRO,ID,MY,AFTA,4330.0,HASIL KELUARAN KELAPA SAWIT YANG LAIN,Indonesia,Malaysia
EKSPORT,10,2023,JOHOR,SEMENANJUNG,LARGE,JP,MY,"OTHER COUNTRIES, NES",8650.0,PAKAIAN DAN SEGALA KELENGKAPAN PAKAIAN TERPILIH,Japan,Malaysia
EKSPORT,7,2018,SELANGOR,SEMENANJUNG,SME_SMALL,AU,MY,"OTHER COUNTRIES, NES",10412.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Australia,Malaysia
EKSPORT,8,2018,PULAU PINANG,SEMENANJUNG,LARGE,US,MY,NAFTA,17715.0,LITAR ELEKTRONIK BERSEPADU,United States of America,Malaysia
EKSPORT,12,2017,JOHOR,SEMENANJUNG,LARGE,ID,MY,AFTA,974482.0,OLEOKIMIA BERASASKAN KELAPA SAWIT,Indonesia,Malaysia
EKSPORT,12,2024,PULAU PINANG,SEMENANJUNG,SME_SMALL,US,MY,NAFTA,162471.0,LITAR ELEKTRONIK BERSEPADU,United States of America,Malaysia
EKSPORT,10,2018,AGENT,SEMENANJUNG,AGENT,SG,MY,AGENT,84286.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Singapore,Malaysia
EKSPORT,7,2021,SELANGOR,SEMENANJUNG,SME_MICRO,AE,MY,"OTHER COUNTRIES, NES",679409.0,SARUNG TANGAN GETAH,United Arab Emirates,Malaysia
EKSPORT,9,2023,JOHOR,SEMENANJUNG,SME_MICRO,SG,MY,AFTA,11500.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Singapore,Malaysia
EKSPORT,12,2023,PULAU PINANG,SEMENANJUNG,SME_MICRO,HK,MY,"OTHER COUNTRIES, NES",199316.0,"INJAP DAN TIUB, FOTOSEL, DLL.",Hong Kong,Malaysia
EKSPORT,6,2015,PULAU PINANG,SEMENANJUNG,LARGE,CN,MY,"OTHER COUNTRIES, NES",12342.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,China,Malaysia
EKSPORT,11,2024,PULAU PINANG,SEMENANJUNG,LARGE,AE,MY,"OTHER COUNTRIES, NES",5904.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,United Arab Emirates,Malaysia
EKSPORT,12,2019,JOHOR,SEMENANJUNG,LARGE,IN,MY,SAARC,102162.0,PERABUT KAYU DAN ROTAN,India,Malaysia
EKSPORT,2,2021,JOHOR,SEMENANJUNG,LARGE,JP,MY,"OTHER COUNTRIES, NES",21087.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",Japan,Malaysia
EKSPORT,11,2015,JOHOR,SEMENANJUNG,LARGE,KR,MY,"OTHER COUNTRIES, NES",13857.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,"Korea, Republic of",Malaysia
EKSPORT,2,2024,PULAU PINANG,SEMENANJUNG,LARGE,SG,MY,AFTA,9007190.0,LITAR ELEKTRONIK BERSEPADU,Singapore,Malaysia
EKSPORT,2,2017,PULAU PINANG,SEMENANJUNG,SME_MICRO,AU,MY,"OTHER COUNTRIES, NES",35304.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Australia,Malaysia
EKSPORT,11,2018,PULAU PINANG,SEMENANJUNG,LARGE,GB,MY,EU,288343.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,United Kingdom of Great Britain and Northern Ireland,Malaysia
EKSPORT,8,2016,JOHOR,SEMENANJUNG,SME_MICRO,PG,MY,"OTHER COUNTRIES, NES",624195.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Papua New Guinea,Malaysia
EKSPORT,4,2024,SELANGOR,SEMENANJUNG,LARGE,DE,MY,EU,12043315.0,SARUNG TANGAN GETAH,Germany,Malaysia
EKSPORT,8,2018,PULAU PINANG,SEMENANJUNG,LARGE,US,MY,NAFTA,115416.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",United States of America,Malaysia
EKSPORT,6,2019,JOHOR,SEMENANJUNG,LARGE,AE,MY,"OTHER COUNTRIES, NES",116075.0,OLEOKIMIA BERASASKAN KELAPA SAWIT,United Arab Emirates,Malaysia
EKSPORT,10,2018,SELANGOR,SEMENANJUNG,LARGE,TH,MY,AFTA,3486120.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Thailand,Malaysia
EKSPORT,8,2015,SELANGOR,ZON BEBAS,LARGE,ID,MY,AFTA,9011.65,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Indonesia,Malaysia
EKSPORT,12,2022,PULAU PINANG,SEMENANJUNG,SME_SMALL,US,MY,NAFTA,1321905.0,KRISTAL PIEZO ELEKTRIK & ALAT GANTI,United States of America,Malaysia
EKSPORT,5,2020,PULAU PINANG,SEMENANJUNG,LARGE,VN,MY,AFTA,440308.0,KAIN KAPAS TENUN,Viet Nam,Malaysia
EKSPORT,6,2021,JOHOR,SEMENANJUNG,SME_SMALL,SG,MY,AFTA,8248.0,PAKAIAN DAN SEGALA KELENGKAPAN PAKAIAN TERPILIH,Singapore,Malaysia
EKSPORT,10,2020,PULAU PINANG,SEMENANJUNG,SME_MICRO,CN,MY,"OTHER COUNTRIES, NES",20843.0,PERABUT KAYU DAN ROTAN,China,Malaysia
EKSPORT,8,2023,PULAU PINANG,SEMENANJUNG,LARGE,JP,MY,"OTHER COUNTRIES, NES",48324877.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",Japan,Malaysia
EKSPORT,3,2023,JOHOR,SEMENANJUNG,LARGE,HK,MY,"OTHER COUNTRIES, NES",137.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Hong Kong,Malaysia
EKSPORT,11,2014,PULAU PINANG,SEMENANJUNG,LARGE,US,MY,NAFTA,2115331.0,"INJAP DAN TIUB, FOTOSEL, DLL.",United States of America,Malaysia
EKSPORT,8,2018,JOHOR,SEMENANJUNG,LARGE,SG,MY,AFTA,19298463.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Singapore,Malaysia
EKSPORT,2,2019,SELANGOR,SEMENANJUNG,LARGE,AE,MY,"OTHER COUNTRIES, NES",75446.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,United Arab Emirates,Malaysia
EKSPORT,8,2024,WP KUALA LUMPUR,SEMENANJUNG,LARGE,SG,MY,AFTA,21107.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Singapore,Malaysia
EKSPORT,10,2024,SABAH,SABAH,LARGE,GB,MY,EU,21350.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",United Kingdom of Great Britain and Northern Ireland,Malaysia
EKSPORT,7,2023,SELANGOR,SEMENANJUNG,LARGE,KR,MY,"OTHER COUNTRIES, NES",307872.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,"Korea, Republic of",Malaysia
EKSPORT,5,2018,PAHANG,SEMENANJUNG,LARGE,GB,MY,EU,137350.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,United Kingdom of Great Britain and Northern Ireland,Malaysia
EKSPORT,6,2022,SELANGOR,SEMENANJUNG,LARGE,GB,MY,EU,9709.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,United Kingdom of Great Britain and Northern Ireland,Malaysia
EKSPORT,4,2017,KEDAH,SEMENANJUNG,SME_MEDIUM,US,MY,NAFTA,1994662.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",United States of America,Malaysia
EKSPORT,10,2017,SELANGOR,SEMENANJUNG,LARGE,QA,MY,"OTHER COUNTRIES, NES",281863.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Qatar,Malaysia
EKSPORT,7,2014,JOHOR,SEMENANJUNG,LARGE,TO,MY,"OTHER COUNTRIES, NES",47509.08,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Tonga,Malaysia
EKSPORT,3,2023,SELANGOR,SEMENANJUNG,LARGE,KR,MY,"OTHER COUNTRIES, NES",268467.0,OLEOKIMIA BERASASKAN KELAPA SAWIT,"Korea, Republic of",Malaysia
EKSPORT,2,2020,AGENT,SEMENANJUNG,AGENT,SG,MY,AGENT,5746.0,PAKAIAN DAN SEGALA KELENGKAPAN PAKAIAN TERPILIH,Singapore,Malaysia
EKSPORT,3,2024,JOHOR,SEMENANJUNG,LARGE,ES,MY,EU,7619.0,KRISTAL PIEZO ELEKTRIK & ALAT GANTI,Spain,Malaysia
EKSPORT,6,2018,KEDAH,SEMENANJUNG,LARGE,BE,MY,EU,13693.0,SARUNG TANGAN GETAH,Belgium,Malaysia
EKSPORT,5,2023,JOHOR,SEMENANJUNG,SME_SMALL,SG,MY,AFTA,130246.0,PERABUT KAYU DAN ROTAN,Singapore,Malaysia
EKSPORT,11,2023,TERENGGANU,SEMENANJUNG,SME_MICRO,PR,MY,"OTHER COUNTRIES, NES",200.0,PAKAIAN DAN SEGALA KELENGKAPAN PAKAIAN TERPILIH,Puerto Rico,Malaysia
EKSPORT,8,2018,JOHOR,SEMENANJUNG,LARGE,DE,MY,EU,921957.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Germany,Malaysia
EKSPORT,9,2017,SELANGOR,SEMENANJUNG,LARGE,US,MY,NAFTA,14197416.0,SARUNG TANGAN GETAH,United States of America,Malaysia
EKSPORT,7,2023,AGENT,ZON BEBAS,AGENT,US,MY,AGENT,13982175.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,United States of America,Malaysia
EKSPORT,10,2024,JOHOR,SEMENANJUNG,LARGE,HK,MY,"OTHER COUNTRIES, NES",4242.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Hong Kong,Malaysia
EKSPORT,3,2024,PAHANG,SEMENANJUNG,LARGE,PH,MY,AFTA,404487.0,OLEOKIMIA BERASASKAN KELAPA SAWIT,Philippines,Malaysia
EKSPORT,1,2020,PULAU PINANG,SEMENANJUNG,SME_MICRO,VN,MY,AFTA,17569.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Viet Nam,Malaysia
EKSPORT,10,2020,JOHOR,SEMENANJUNG,SME_SMALL,PH,MY,AFTA,344231.0,KAYU GERGAJI,Philippines,Malaysia
EKSPORT,2,2024,JOHOR,SEMENANJUNG,LARGE,SG,MY,AFTA,581779.0,KASUT,Singapore,Malaysia
EKSPORT,12,2021,JOHOR,SEMENANJUNG,LARGE,LK,MY,SAARC,479808.0,OLEOKIMIA BERASASKAN KELAPA SAWIT,Sri Lanka,Malaysia
EKSPORT,9,2023,PULAU PINANG,SEMENANJUNG,LARGE,DK,MY,EU,1917.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Denmark,Malaysia
EKSPORT,4,2019,SELANGOR,SEMENANJUNG,LARGE,ID,MY,AFTA,24385.0,PAKAIAN DAN SEGALA KELENGKAPAN PAKAIAN TERPILIH,Indonesia,Malaysia
EKSPORT,6,2014,MELAKA,SEMENANJUNG,SME_SMALL,DE,MY,EU,30948.9,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Germany,Malaysia
EKSPORT,12,2022,NEGERI SEMBILAN,SEMENANJUNG,SME_MEDIUM,KR,MY,"OTHER COUNTRIES, NES",199796.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.","Korea, Republic of",Malaysia
EKSPORT,1,2018,PULAU PINANG,SEMENANJUNG,LARGE,BR,MY,LAIA,111164.0,OLEOKIMIA BERASASKAN KELAPA SAWIT,Brazil,Malaysia
EKSPORT,10,2022,PULAU PINANG,SEMENANJUNG,LARGE,GY,MY,"OTHER COUNTRIES, NES",234661.0,MINYAK KELAPA SAWIT,Guyana,Malaysia
EKSPORT,4,2021,JOHOR,SEMENANJUNG,LARGE,LK,MY,SAARC,43846.0,KELUARAN PETROLEUM BERTAPIS,Sri Lanka,Malaysia
EKSPORT,8,2018,PULAU PINANG,SEMENANJUNG,LARGE,TH,MY,AFTA,992905.0,KRISTAL PIEZO ELEKTRIK & ALAT GANTI,Thailand,Malaysia
EKSPORT,3,2021,SELANGOR,ZON BEBAS,SME_MICRO,IN,MY,SAARC,9443.61,PAKAIAN DAN SEGALA KELENGKAPAN PAKAIAN TERPILIH,India,Malaysia
EKSPORT,11,2023,PERAK,SEMENANJUNG,LARGE,BR,MY,LAIA,25.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Brazil,Malaysia
EKSPORT,4,2023,PERAK,SEMENANJUNG,LARGE,TH,MY,AFTA,310397.0,LITAR ELEKTRONIK BERSEPADU,Thailand,Malaysia
EKSPORT,6,2018,SELANGOR,SEMENANJUNG,LARGE,BR,MY,LAIA,40104.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",Brazil,Malaysia
EKSPORT,4,2022,PULAU PINANG,SEMENANJUNG,LARGE,VN,MY,AFTA,160190.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Viet Nam,Malaysia
EKSPORT,9,2015,SELANGOR,SEMENANJUNG,LARGE,SG,MY,AFTA,16815.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Singapore,Malaysia
